ifscode,wbcode,year,discoveryyear,disctype,urr,urr_oil,urr_gas,urr_conden,onshrshare,lnurt_h,discovery,discnopast3,discnonseq,sizecom10,sizecom5,discountrate,sizerisk,sizerealistic,sizerealistic_oilcond,sizerealistic_gas,sizeonshore,sizeoffshore,sizerealtype,lngdplcu,lnclcu,embi,in_embi_dumm,ln_rer_def,ln_rer_cpi,oil_rent,fuel_exp,oil_price,lngovlcu,inv_gdp,ca_gdp,debt_gdp,tb_gdp,inv_n,inv_m,inv_c,inv_o
429,IRN,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1365.686,1193.819,,0,903.8680517,829.9205342,13.62498723,,28.7291667,3399.078071,28.39292681,0.228951262,,-0.161800752,,,,
429,IRN,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1368.958,1193.616,,0,893.7398063,826.4810703,11.3984441,,27.4933333,3400.119693,27.29532842,-0.25511976,,-0.533040078,,,,
429,IRN,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1373.064,1198.53,,0,894.5383683,826.7982417,10.15240451,,26.4583333,3393.739385,22.88931483,-0.264174943,,-0.426786829,,,,
429,IRN,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1363.253,1188.254,,0,869.729206,797.2617432,3.869927429,,13.1958333,3398.44785,25.10642468,-2.465391713,,-2.608389215,,,,
429,IRN,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1361.046,1182.024,,0,843.9277044,766.0031256,9.680587972,,16.9375000,3375.41441,23.81268723,-1.559585153,,-1.664054972,,,,
429,IRN,1988,1988,1,666.66667,0,4,0,1,6.50229,1,1,1,2.122867,3.92124,0.0844467,2.544075,3.645834,0,3.645834,3.504947,0,3.504947,1345.894,1176.464,,0,824.979053,740.8277422,8.691198556,,13.2166667,3368.209536,18.50750536,-1.518797726,,-1.633377972,,,,
429,IRN,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1351.91,1183.822,,0,818.0648506,730.1073843,15.4762076,,15.7041667,3367.730775,18.42315834,-0.158511008,,-2.439077769,,,,
429,IRN,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1369.817,1188.739,,0,794.9553791,722.4184408,21.51261421,,20.4625000,3364.776443,16.69653122,0.261991386,,-2.043853289,,,,
429,IRN,1991,1991,2,77446.333,1313,350,17800,0,11.25734,1,0,1,256.3206,473.461,0.0844467,307.1784,133.7585,51.91803,110.7985,0,86.42541,86.42541,1381.679,1197.104,,0,773.0898695,709.8850416,,,16.5625000,3369.900097,21.97676601,,,,,,,
429,IRN,1992,1992,1,657.5,0,3.945,0,1,6.488445,1,0,0,1.580764,2.919897,0.0844467,1.89441,3.407258,0,3.407258,3.273606,0,3.273606,1385.842,1199.842,,0,747.0673645,686.9740317,,,17.1875000,3377.77191,20.63350244,,,,,,,
429,IRN,1993,1993,2,3250,0,15,750,0,8.086411,1,0,0,13.29304,24.55415,0.0844467,15.93057,14.13157,4.47007,11.57014,0,13.5026,13.5026,1384.254,1205.749,,0,1007.651552,966.8708962,28.99131706,,14.9416667,3377.387266,18.20280554,-6.612426132,,-8.978152966,,,,
429,IRN,1994,1994,1,780,780,0,0,1,6.659294,1,0,0,4.900543,9.052006,0.0844467,5.872882,5.611791,5.611791,0,5.430313,0,5.430313,1383.903,1206.899,,0,1012.050559,974.2656034,24.37993605,,14.6666667,3391.595437,16.54631363,6.898523386,,5.608182148,,,,
429,IRN,1995,1995,1,1058.3333,0,5.9,75,1,6.964451,1,0,0,3.036378,5.608626,0.0844467,3.63884,5.716273,0.6121289,5.389642,5.612682,0,5.612682,1386.521,1205.057,,0,981.4619675,936.6683975,19.46089749,,16.1150000,3391.981781,15.07018346,3.482707908,,3.982608209,,,,
429,IRN,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1393.381,1207.04,,0,956.8922107,914.3039088,19.80011239,,18.5400000,3388.298924,17.75724825,4.345373044,,4.301354548,,,,
429,IRN,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1396.709,1209.522,,0,942.673461,900.7394982,18.66153505,85.74923838,18.0970833,3387.92978,18.60309543,1.942605558,,1.824978289,,,,
429,IRN,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1399.413,1215.623,,0,934.5432285,885.7814742,11.98519738,81.08227199,12.1275833,3385.229788,18.24672954,-1.939662559,,-1.936035327,,,,
429,IRN,1999,1999,1,8919.8667,4560.2,23.8,393,1,9.096036,1,1,1,35.65672,65.86307,0.0844467,42.73153,26.17198,17.03158,14.43278,30.21698,0,30.21698,1401.329,1216.463,,0,908.2183835,869.715831,17.2200403,86.03514013,17.1650000,3389.257781,19.16429343,5.75765414,,5.582860368,,,,
429,IRN,2000,2000,1,849.46667,0,4.69,67.8,1,6.744609,1,0,0,5.254866,9.706491,0.0844467,6.297508,7.407268,0.8649914,6.923738,7.193628,0,7.193628,1406.344,1224.308,,0,888.9671296,860.1705746,31.44757833,88.74210522,26.0841174,3383.234355,19.56527633,11.38863537,,11.15412858,,,,
429,IRN,2001,2001,1,3816.3333,3000,4.64,43,1,8.247046,1,0,0,21.20242,39.16391,0.0844467,25.40929,17.20056,14.4963,4.941521,18.37368,0,18.37368,1408.602,1228.292,,0,874.8309195,851.6569393,22.14087562,84.87747416,22.7148206,3393.950656,23.85428518,,,,,,,
429,IRN,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1415.743,1237.665,,0,984.7242726,976.8984178,20.92652199,70.09064692,23.7205999,3396.56392,24.09295775,,,,,,,
429,IRN,2003,2003,1,1185.8333,0,6.215,150,1,7.078201,1,0,1,6.66632,12.31365,0.0844467,7.989015,6.948467,1.245137,6.236711,6.862766,0,6.862766,1424.156,1242.393,,0,991.1037426,980.9832898,22.13726824,79.13319012,26.7381408,3399.411007,23.45423573,,,,,,,
429,IRN,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1429.691,1253.017,,0,980.0454605,974.8566311,25.81450966,78.54658675,33.4558661,3403.115837,24.01080956,,,,,,,
429,IRN,2005,2005,1,1000,1000,0,0,1,6.907755,1,0,1,6.948942,12.83569,0.0844467,8.327713,7.582999,7.582999,0,7.424035,0,7.424035,1432.922,1261.882,,0,969.1795781,969.5712143,32.64071305,82.61105449,49.2941589,3414.986048,24.20023986,,,,,,,
429,IRN,2006,2006,1,6000,0,36,0,1,8.699514,1,0,0,25.15649,46.46765,0.0844467,30.14791,30.36566,0,30.36566,33.73479,0,33.73479,1438.449,1267.728,,0,960.923001,965.4835607,31.71636208,82.79351043,61.4308120,3419.987791,22.66668579,,,,,,,
429,IRN,2007,2007,3,3250,0,19.5,0,0.4358974,8.086411,1,0,0,10.48075,19.35945,0.0844467,12.56028,16.73016,0,16.73016,8.783019,10.65531,19.43832,1444.62,1271.86,,0,945.2881577,953.4994192,26.38697125,,68.3690539,3413.131674,24.03100849,,,,,,,
429,IRN,2008,2008,1,3000,1500,0,1500,1,8.006368,1,0,0,21.94677,40.53883,0.0844467,26.30133,18.83133,18.83133,0,19.73915,0,19.73915,1446.127,1268.591,,0,931.220857,936.1998708,31.14687122,,93.7771335,3413.339057,26.81495139,,,,,,,
429,IRN,2009,2009,2,833.33333,0,5,0,0,6.725434,1,0,0,1.344926,2.48427,0.0844467,1.611778,4.267341,0,4.267341,0,4.31954,4.31954,1448.381,1268.017,,0,932.3921945,927.6532547,17.43510409,,61.7549198,3412.278592,26.89865127,,,,,,,
429,IRN,2010,2010,2,4118.4667,0,24.7,1.8,0,8.323236,1,0,0,6.987383,12.9067,0.0844467,8.373782,16.2923,0.0193392,16.28697,0,15.2755,15.2755,1454.8,1269.128,,0,923.5440362,923.5440362,20.46133039,70.77493648,78.0611548,3409.038274,26.26248829,,,,,,,
429,IRN,2011,,,0,0,0,0,,0,0,0,0,0,0,0.0844467,0,0,0,0,0,0,0,1458.67,1275.399,,0,903.9438976,911.1686917,24.70017322,70.4786304,106.0339382,3405.344379,26.76825768,,,,,,,
429,IRN,2012,2012,2,16333.333,8000,50,0,0,9.700963,1,0,1,44.9273,82.98717,0.0844467,53.84153,42.61716,25.65549,26.42388,0,34.12411,34.12411,1451.88,1272.476,,0,898.0232944,904.0188718,20.19820602,,108.9044499,3400.55322,23.42491509,,,,,,,
433,IRQ,1960,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.6300001,,,,,,,,,
433,IRQ,1961,1961,1,1856.6667,1640,1.3,0,1,7.526538,1,0,1,,,0.1648201,,,,,,,,,,,1,,,,,1.5700000,,,,,,,,,
433,IRQ,1962,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.5200000,,,,,,,,,
433,IRQ,1963,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,93.97647448,1.5000000,,,,,,,,,
433,IRQ,1964,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.4500000,,,,,,,,,
433,IRQ,1965,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.4200000,,,,,,,,,
433,IRQ,1966,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.3600000,,,,,,,,,
433,IRQ,1967,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.3300000,,,,,,,,,
433,IRQ,1968,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.3200000,,,,,,,,,
433,IRQ,1969,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,,,1.2700000,,,,,,,,,
433,IRQ,1970,1970,1,1980,1800,1.08,0,1,7.590852,1,1,1,,,0.1648201,,,,,,,,,,,1,,,18.31668546,,1.2100000,,,,,,,,,
433,IRQ,1971,1971,1,1135.3333,1040,0.572,0,1,7.034682,1,0,0,,,0.1648201,,,,,,,,,,,1,,,22.574545,,1.6900000,,,,,,,,,
433,IRQ,1972,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,22.61150672,5.898386255,1.8200000,,,,,,,,,
433,IRQ,1973,1973,1,11374.167,9800,9.445,0,1,9.3391,1,0,1,,,0.1648201,,,,,,,,,,,1,,,31.11831514,6.39163732,2.8075000,,,,,,,,,
433,IRQ,1974,1974,1,1000,1000,0,0,1,6.907755,1,0,0,,,0.1648201,,,,,,,,,,,1,,,64.75500512,20.28982818,10.9749994,,,,,,,,,
433,IRQ,1975,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,61.63274416,33.9996651,10.4325001,,,,,,,,,
433,IRQ,1976,1976,1,4726.6667,4610,0.7,0,1,8.460976,1,0,1,,,0.1648201,,,,,,,,,,,1,,,54.96621472,33.73391035,11.6300001,,,,,,,,,
433,IRQ,1977,1977,1,15891.667,14000,11.35,0,1,9.673551,1,0,0,,,0.1648201,,,,,,,,,,,1,,,51.52231937,,12.5650001,,,,,,,,,
433,IRQ,1978,1978,1,4136.6667,3420,4.3,0,1,8.327645,1,0,0,,,0.1648201,,,,,,,,,,,1,,,47.74089034,,12.9166667,,,,,,,,,
433,IRQ,1979,1979,1,18063.333,17630,2.6,0,1,9.80164,1,0,0,,,0.1648201,,,,,,,,,,,1,,,,,29.8166665,,,,,,,,,
433,IRQ,1980,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,55.84693758,,35.8458328,,,,,,,,,
433,IRQ,1981,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,27.88867221,,34.2941662,,,,,,,,,
433,IRQ,1982,1982,1,2500,2500,0,0,1,7.824046,1,0,1,,,0.1648201,,,,,,,,,,,1,,,20.02073498,,31.7566668,,,,,,,,,
433,IRQ,1983,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,21.16880625,,28.7291667,,,,,,,,,
433,IRQ,1984,1984,1,583.33333,500,0.5,0,1,6.368759,1,0,1,,,0.1648201,,,,,,,,,,,1,,,21.66114487,,27.4933333,,,,,,,,,
433,IRQ,1985,1985,1,2500,2000,3,0,1,7.824046,1,0,0,,,0.1648201,,,,,,,,,,,1,,,24.00472303,,26.4583333,,,,,,,,,
433,IRQ,1986,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,14.68928431,,13.1958333,,,,,,,,,
433,IRQ,1987,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,20.76420541,,16.9375000,,,,,,,,,
433,IRQ,1988,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,,20.00858042,,13.2166667,,,,,,,,,
433,IRQ,1989,1989,1,2383.3333,2200,1.1,0,1,7.776255,1,1,1,,,0.1648201,,,,,,,,,,,1,,,28.7120349,,15.7041667,,,,,,,,,
433,IRQ,1990,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,1537.200825,9.602673815,,20.4625000,,,,,,,,,
433,IRQ,1991,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,1438.047068,,,16.5625000,,,,,,,,,
433,IRQ,1992,1992,1,516.66667,100,2.5,0,1,6.247398,1,0,1,,,0.1648201,,,,,,,,,,,1,,1380.263379,,,17.1875000,,,,,,,,,
433,IRQ,1993,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,1270.779339,,,14.9416667,,,,,,,,,
433,IRQ,1994,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,1103.151712,,,14.6666667,,,,,,,,,
433,IRQ,1995,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,947.5452902,,,16.1150000,,,,,,,,,
433,IRQ,1996,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,968.0094651,,,18.5400000,,,,,,,,,
433,IRQ,1997,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,,949.567464,,,18.0970833,,,,,,,,,
433,IRQ,1998,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,834.0889266,937.3328947,,,12.1275833,,,,,,,,,
433,IRQ,1999,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,781.3767106,927.6500527,,,17.1650000,,,,,,,,,
433,IRQ,2000,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,747.5814858,926.1128486,,97.1416525,26.0841174,,,,,,,,,
433,IRQ,2001,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,774.181928,913.7359297,,87.68909728,22.7148206,,,,,,,,,
433,IRQ,2002,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,,,,1,761.5435829,897.6467997,,95.32246631,23.7205999,,,,,,,,,
433,IRQ,2003,,,0,0,0,0,,0,0,0,0,,,0.1648201,,,,,,,,1016.768,,,1,,,,,26.7381408,,,,,,,,,
433,IRQ,2004,,,0,0,0,0,,0,0,0,0,0,0,0.1648201,0,0,0,0,0,0,0,1063.604,,,1,800.4966027,817.6401336,64.07806975,96.03183205,33.4558661,,,,,,,,,
433,IRQ,2005,,,0,0,0,0,,0,0,0,0,0,0,0.1648201,0,0,0,0,0,0,0,1067.911,,,1,774.1938651,790.795594,63.81602681,96.44541714,49.2941589,,,-6.676823783,,-4.091891676,,,,
433,IRQ,2006,,,0,0,0,0,,0,0,0,0,0,0,0.1648201,0,0,0,0,0,0,0,1077.586,,,1,756.1179783,750.9701494,61.70322504,99.56056321,61.4308120,,,4.116346194,,10.26860584,,,,
433,IRQ,2007,,,0,0,0,0,,0,0,0,0,0,0,0.1648201,0,0,0,0,0,0,0,1078.954,,507.8683,1,729.6103426,711.2459529,52.73359288,99.6259481,68.3690539,,,17.46884419,,21.34938003,,,,
433,IRQ,2008,,,0,0,0,0,,0,0,0,0,0,0,0.1648201,0,0,0,0,0,0,0,1085.353,,577.77185,1,700.1405626,707.3553831,52.21321761,99.85766117,93.7771335,,,21.60892697,,21.19172104,,,,
433,IRQ,2009,2009,1,9470,9470,0,0,1,9.155884,1,1,1,138.4831,255.7981,0.1648201,70.61588,33.77605,33.77605,0,42.79296,0,42.79296,1091,,836.58145,1,720.664699,707.264356,36.16117169,98.61735505,61.7549198,,,-1.010649614,,-1.992820133,,,,
433,IRQ,2010,2010,1,2400,2400,0,0,1,7.783224,1,0,0,37.00166,68.34737,0.1648201,18.86804,13.88399,13.88399,0,15.09555,0,15.09555,1096.391,,520.426675,1,706.4759028,706.4759028,42.20721393,99.72707846,78.0611548,,,4.684127574,,5.344047894,,,,
433,IRQ,2011,2011,1,660,660,0,0,1,6.49224,1,0,0,9.967868,18.41208,0.1648201,5.082858,5.316829,5.316829,0,5.201529,0,5.201529,1106.116,,389.011725,1,686.4777028,704.1312855,50.77080524,99.76995586,106.0339382,,,14.06516673,,16.55400029,,,,
433,IRQ,2012,2012,1,1692,1692,0,0,1,7.433667,1,0,0,21.04541,38.87389,0.1648201,10.73156,8.736991,8.736991,0,9.192154,0,9.192154,1115.912,,456.04305,1,685.4144588,699.9404209,48.43465772,99.7342106,108.9044499,,,13.55085613,,15.41002203,,,,
436,ISR,1960,,,0,0,0,0,,0,0,0,0,,,0.0741017,,,,,,,,,,,0,,,,,1.6300001,,,-1.577833365,,-11.73754089,,,,
436,ISR,1961,,,0,0,0,0,,0,0,0,0,,,0.0741017,,,,,,,,438.2714,,,0,,,,,1.5700000,,,-3.281822527,,-12.61749243,,,,
436,ISR,1962,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,438.2512,,,0,,,,1.350251292,1.5200000,,,,,,,,,
436,ISR,1963,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,448.4682,,,0,,,,2.196043481,1.5000000,,,,,,,,,
436,ISR,1964,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,454.1255,,,0,,,,2.526244139,1.4500000,,,,,,,,,
436,ISR,1965,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,463.0492,,,0,,,,2.36312446,1.4200000,,,-5.186533212,,-12.44767971,,,,
436,ISR,1966,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,463.9097,,,0,,,,0.035678872,1.3600000,,,-4.020100503,,-9.773869347,,,,
436,ISR,1967,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,466.1927,,,0,,,,0.0836719,1.3300000,,,-0.496277916,,-11.53846154,,,,
436,ISR,1968,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,478.7264,,,0,,,,0.043533077,1.3200000,,,-3.983546222,,-11.36609656,,,,
436,ISR,1969,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,490.6394,,,0,,,,0.023923681,1.2700000,,,-7.411808857,,-13.84788591,,,,
436,ISR,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,498.1716,499.6846,,0,,,,0.025399146,1.2100000,2520.370548,24.46687197,-8.766276974,,-15.44399201,,,,
436,ISR,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,508.8515,503.4905,,0,,,,0.016274138,1.6900000,2522.919206,26.97854448,-8.131898215,,-17.03968397,,,,
436,ISR,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,520.5295,507.8537,,0,,,,0.013888259,1.8200000,2522.167907,27.17559548,-2.465049107,,-11.26390495,,,,
436,ISR,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,525.5007,530.16,,0,,,,0.006621796,2.8075000,2556.256231,28.468251,-4.642010876,,-21.64503357,,,,
436,ISR,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,530.552,535.3464,,0,,,,0.004904501,10.9749994,2559.154193,26.12044415,-9.578816768,,-18.28126066,,,,
436,ISR,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,534.2945,541.3337,,0,,,,0.009638119,10.4325001,2568.821485,25.37412202,-11.87911847,,-22.68898589,,,,
436,ISR,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,536.183,537.5854,,0,,,,0.01688517,11.6300001,2560.540611,22.64016036,-4.4588073,,-17.70331182,,,,
436,ISR,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,537.7946,531.9295,,0,,,,0.014201507,12.5650001,2548.488657,19.87953889,-2.052168216,,-11.49444782,,,,
436,ISR,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,541.7832,539.2858,,0,,,,0.007812809,12.9166667,2555.962069,19.96339568,-5.999291502,,-15.50064712,,,,
436,ISR,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,546.422,538.5648,,0,,,,0.031137589,29.8166665,2548.98069,21.11129427,-4.282502311,,-14.25328486,,,,
436,ISR,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,549.9274,540.5643,,0,157.5827563,135.9822396,1.718887691,0.017946341,35.8458328,2556.362939,18.91459406,-3.609713114,,-11.78233569,,,,
436,ISR,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,554.5426,549.512,,0,165.3384339,148.6665165,1.476389643,0.008130332,34.2941662,2562.640548,18.85264162,-5.329263493,,-13.85287468,,,,
436,ISR,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,555.957,549.6849,,0,165.8446714,150.8886531,0.030079758,0.00488936,31.7566668,2555.924297,19.55119123,-8.119944305,,-11.44080762,,,,
436,ISR,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,558.5101,551.6036,,0,161.3606,148.0598628,0.02750745,0.009690723,28.7291667,2551.223728,21.36794042,-7.641969275,,-10.62293638,,,,
436,ISR,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,560.6964,550.7977,,0,172.5124693,162.0037271,0.028763923,0.00977085,27.4933333,2556.898089,18.66727745,-5.41863933,,-8.815849386,,,,
436,ISR,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,565.051,553.2521,,0,187.3357733,164.8596212,0.029416354,0.010502884,26.4583333,2560.477382,16.58056275,3.596230512,,-5.929392922,,,,
436,ISR,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,568.54,555.5469,,0,172.0318752,150.7243863,0.011885959,0.017187384,13.1958333,2550.244898,15.92708316,3.749714537,,-4.288073333,,,,
436,ISR,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,575.7631,568.0271,,0,164.0114551,143.1463955,0.004103613,0.013838232,16.9375000,2566.935852,16.99720341,-3.440524444,,-8.064561915,,,,
436,ISR,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,579.265,569.2747,,0,149.5422449,132.3475083,0.003705667,0.564352462,13.2166667,2564.358163,16.27778963,-1.674913946,,-5.183457876,,,,
436,ISR,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,580.6742,565.3124,,0,153.0342047,136.7338537,0.003912565,0.567293446,15.7041667,2554.740684,15.69991459,0.418227637,,-3.678356215,,,,
436,ISR,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,587.0964,571.7729,,0,146.5364227,131.2172399,0.002942836,0.663841606,20.4625000,2562.069495,17.98988238,0.277299893,139.0501473,-4.948632115,,,,
436,ISR,1991,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,591.6105,577.4597,,0,141.7173433,130.2228691,0.001560394,0.576073878,16.5625000,2566.545012,23.12223547,-1.895058144,123.9039343,-7.957050303,,,,
436,ISR,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,598.5211,582.3646,,0,139.778809,129.5207155,0.001462933,0.597438766,17.1875000,2568.140282,23.05856278,-1.158987233,120.1101742,-5.96302243,,,,
436,ISR,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,602.223,588.1541,,0,145.3273196,136.0959141,0.001374592,0.602984262,14.9416667,2572.249959,22.69731933,-3.268257616,117.7350673,-7.95687221,,,,
436,ISR,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,608.999,593.543,,0,140.9738642,133.2235021,0.000550992,0.54427856,14.6666667,2571.918392,23.93185026,-3.998168753,108.9315757,-7.535407372,,,,
436,ISR,1995,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,618.2149,601.951,,0,135.5694525,126.4280251,0.000515042,0.024239686,16.1150000,2570.788601,24.2575801,-4.778295371,104.4947269,-7.789807623,53447000000,13874000000,1276000000,
436,ISR,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,623.8461,607.1072,,0,133.1288017,124.4490781,0.00116963,0.512665002,18.5400000,2572.121409,25.24965488,-4.707733379,102.8752826,-7.205470993,62359300000,15598000000,1317000000,
436,ISR,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,627.6458,609.9989,,0,134.5403216,125.9058149,0.001514614,0.526173933,18.0970833,2574.628995,24.58788344,-2.856511653,97.35588903,-4.699869868,67144000000,15291000000,1518000000,
436,ISR,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,631.8854,614.4353,,0,138.7129179,131.8373718,0.000625536,0.503822345,12.1275833,2577.310304,22.88548853,-0.852482628,98.2677926,-2.588605747,68637217722,16187981353,1609499267,
436,ISR,1999,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,635.4848,617.8599,,0,142.6998003,137.4931479,0.000943409,0.522064811,17.1650000,2579.552889,22.35801244,-1.624712545,91.56502532,-2.61222259,72962950995,18220000000,1650820000,
436,ISR,2000,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,644.0321,623.681,,0,141.2054853,138.1772655,0.000564207,0.023957391,26.0841174,2581.629028,21.33604766,-1.555007686,,-0.153580072,75479125357,18300508265,1889223120,
436,ISR,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,644.1428,627.1629,,0,144.7364708,142.968812,0.000464559,0.024503639,22.7148206,2585.10499,20.73714832,-1.554663879,,-2.422796148,73591947322,15030223375,1508077160,
436,ISR,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0741017,0,0,0,0,0,0,0,644.0817,629.8552,,0,149.3309182,150.9257412,0.000640057,0.040150696,23.7205999,2590.199089,19.57410108,-1.066237836,,-2.902701563,71755055674,16479008304,1676203836,
